id,country_name,year,value,series_name
CYP,Cyprus,2011,6.43,Current health expenditure (% of GDP)
CYP,Cyprus,2011,6.52,"Government expenditure on education, total (% of GDP)"
CYP,Cyprus,2011,98.68,"Literacy rate, adult total (% of people ages 15 and above)"
CYP,Cyprus,2011,101.2,"School enrollment, primary (% gross)"
CYP,Cyprus,2011,92.83,"School enrollment, secondary (% gross)"
CYP,Cyprus,2011,46.54,"School enrollment, tertiary (% gross)"
CZE,Czechia,2011,22049.11,GDP per capita (current US$)
CZE,Czechia,2011,1649.16,Current health expenditure per capita (current US$)
CZE,Czechia,2011,7.53,Current health expenditure (% of GDP)
CZE,Czechia,2011,4.21,"Government expenditure on education, total (% of GDP)"
CZE,Czechia,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
CZE,Czechia,2011,100.08,"School enrollment, primary (% gross)"
CZE,Czechia,2011,99.45,"School enrollment, secondary (% gross)"
CZE,Czechia,2011,66.8,"School enrollment, tertiary (% gross)"
DNK,Denmark,2011,61809.74,GDP per capita (current US$)
DNK,Denmark,2011,6438.21,Current health expenditure per capita (current US$)
DNK,Denmark,2011,10.41,Current health expenditure (% of GDP)
DNK,Denmark,2011,8.48,"Government expenditure on education, total (% of GDP)"
DNK,Denmark,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
DNK,Denmark,2011,101.2,"School enrollment, primary (% gross)"
DNK,Denmark,2011,121.82,"School enrollment, secondary (% gross)"
DNK,Denmark,2011,75.93,"School enrollment, tertiary (% gross)"
DJI,Djibouti,2011,1306.35,GDP per capita (current US$)
DJI,Djibouti,2011,61.9,Current health expenditure per capita (current US$)
DJI,Djibouti,2011,3.37,Current health expenditure (% of GDP)
DJI,Djibouti,2011,,"Government expenditure on education, total (% of GDP)"
DJI,Djibouti,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
DJI,Djibouti,2011,,"School enrollment, primary (% gross)"
DJI,Djibouti,2011,,"School enrollment, secondary (% gross)"
DJI,Djibouti,2011,5.16,"School enrollment, tertiary (% gross)"
DMA,Dominica,2011,7705.41,GDP per capita (current US$)
DMA,Dominica,2011,387.12,Current health expenditure per capita (current US$)
DMA,Dominica,2011,5.33,Current health expenditure (% of GDP)
DMA,Dominica,2011,,"Government expenditure on education, total (% of GDP)"
DMA,Dominica,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
DMA,Dominica,2011,107.47,"School enrollment, primary (% gross)"
DMA,Dominica,2011,109.18,"School enrollment, secondary (% gross)"
DMA,Dominica,2011,,"School enrollment, tertiary (% gross)"
DOM,Dominican Republic,2011,5826.51,GDP per capita (current US$)
DOM,Dominican Republic,2011,293.95,Current health expenditure per capita (current US$)
DOM,Dominican Republic,2011,5.04,Current health expenditure (% of GDP)
DOM,Dominican Republic,2011,1.88,"Government expenditure on education, total (% of GDP)"
DOM,Dominican Republic,2011,90.11,"Literacy rate, adult total (% of people ages 15 and above)"
DOM,Dominican Republic,2011,110.2,"School enrollment, primary (% gross)"
DOM,Dominican Republic,2011,77.43,"School enrollment, secondary (% gross)"
DOM,Dominican Republic,2011,,"School enrollment, tertiary (% gross)"
ECU,Ecuador,2011,5153.69,GDP per capita (current US$)
ECU,Ecuador,2011,340.41,Current health expenditure per capita (current US$)
ECU,Ecuador,2011,6.61,Current health expenditure (% of GDP)
ECU,Ecuador,2011,4.74,"Government expenditure on education, total (% of GDP)"
ECU,Ecuador,2011,91.59,"Literacy rate, adult total (% of people ages 15 and above)"
ECU,Ecuador,2011,108.22,"School enrollment, primary (% gross)"
ECU,Ecuador,2011,95.69,"School enrollment, secondary (% gross)"
ECU,Ecuador,2011,,"School enrollment, tertiary (% gross)"
EGY,"Egypt, Arab Rep.",2011,2590.64,GDP per capita (current US$)
EGY,"Egypt, Arab Rep.",2011,116.23,Current health expenditure per capita (current US$)
EGY,"Egypt, Arab Rep.",2011,4.36,Current health expenditure (% of GDP)
EGY,"Egypt, Arab Rep.",2011,,"Government expenditure on education, total (% of GDP)"
EGY,"Egypt, Arab Rep.",2011,,"Literacy rate, adult total (% of people ages 15 and above)"
EGY,"Egypt, Arab Rep.",2011,87.47,"School enrollment, primary (% gross)"
EGY,"Egypt, Arab Rep.",2011,72.55,"School enrollment, secondary (% gross)"
EGY,"Egypt, Arab Rep.",2011,25.59,"School enrollment, tertiary (% gross)"
SLV,El Salvador,2011,3330.6,GDP per capita (current US$)
SLV,El Salvador,2011,295.64,Current health expenditure per capita (current US$)
SLV,El Salvador,2011,8.88,Current health expenditure (% of GDP)
SLV,El Salvador,2011,3.9,"Government expenditure on education, total (% of GDP)"
SLV,El Salvador,2011,85.49,"Literacy rate, adult total (% of people ages 15 and above)"
SLV,El Salvador,2011,110.56,"School enrollment, primary (% gross)"
SLV,El Salvador,2011,69.74,"School enrollment, secondary (% gross)"
SLV,El Salvador,2011,27.32,"School enrollment, tertiary (% gross)"
GNQ,Equatorial Guinea,2011,17198.21,GDP per capita (current US$)
GNQ,Equatorial Guinea,2011,245.8,Current health expenditure per capita (current US$)
GNQ,Equatorial Guinea,2011,1.43,Current health expenditure (% of GDP)
GNQ,Equatorial Guinea,2011,,"Government expenditure on education, total (% of GDP)"
GNQ,Equatorial Guinea,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GNQ,Equatorial Guinea,2011,54.69,"School enrollment, primary (% gross)"
GNQ,Equatorial Guinea,2011,,"School enrollment, secondary (% gross)"
GNQ,Equatorial Guinea,2011,,"School enrollment, tertiary (% gross)"
ERI,Eritrea,2011,688.68,GDP per capita (current US$)
ERI,Eritrea,2011,35.55,Current health expenditure per capita (current US$)
ERI,Eritrea,2011,5.16,Current health expenditure (% of GDP)
ERI,Eritrea,2011,,"Government expenditure on education, total (% of GDP)"
ERI,Eritrea,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
ERI,Eritrea,2011,79.17,"School enrollment, primary (% gross)"
ERI,Eritrea,2011,51.84,"School enrollment, secondary (% gross)"
ERI,Eritrea,2011,,"School enrollment, tertiary (% gross)"
EST,Estonia,2011,17555.55,GDP per capita (current US$)
EST,Estonia,2011,1061.16,Current health expenditure per capita (current US$)
EST,Estonia,2011,6.08,Current health expenditure (% of GDP)
EST,Estonia,2011,5.0,"Government expenditure on education, total (% of GDP)"
EST,Estonia,2011,99.89,"Literacy rate, adult total (% of people ages 15 and above)"
EST,Estonia,2011,99.04,"School enrollment, primary (% gross)"
EST,Estonia,2011,112.29,"School enrollment, secondary (% gross)"
EST,Estonia,2011,71.02,"School enrollment, tertiary (% gross)"
SWZ,Eswatini,2011,4312.34,GDP per capita (current US$)
SWZ,Eswatini,2011,365.25,Current health expenditure per capita (current US$)
SWZ,Eswatini,2011,8.47,Current health expenditure (% of GDP)
SWZ,Eswatini,2011,6.86,"Government expenditure on education, total (% of GDP)"
SWZ,Eswatini,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SWZ,Eswatini,2011,122.7,"School enrollment, primary (% gross)"
SWZ,Eswatini,2011,67.24,"School enrollment, secondary (% gross)"
SWZ,Eswatini,2011,7.03,"School enrollment, tertiary (% gross)"
ETH,Ethiopia,2011,343.02,GDP per capita (current US$)
ETH,Ethiopia,2011,14.62,Current health expenditure per capita (current US$)
ETH,Ethiopia,2011,4.47,Current health expenditure (% of GDP)
ETH,Ethiopia,2011,5.49,"Government expenditure on education, total (% of GDP)"
ETH,Ethiopia,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
ETH,Ethiopia,2011,90.63,"School enrollment, primary (% gross)"
ETH,Ethiopia,2011,34.45,"School enrollment, secondary (% gross)"
ETH,Ethiopia,2011,7.28,"School enrollment, tertiary (% gross)"
FRO,Faroe Islands,2011,51618.99,GDP per capita (current US$)
FRO,Faroe Islands,2011,,Current health expenditure per capita (current US$)
FRO,Faroe Islands,2011,,Current health expenditure (% of GDP)
FRO,Faroe Islands,2011,,"Government expenditure on education, total (% of GDP)"
FRO,Faroe Islands,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
FRO,Faroe Islands,2011,,"School enrollment, primary (% gross)"
FRO,Faroe Islands,2011,,"School enrollment, secondary (% gross)"
FRO,Faroe Islands,2011,,"School enrollment, tertiary (% gross)"
FJI,Fiji,2011,4139.6,GDP per capita (current US$)
FJI,Fiji,2011,140.94,Current health expenditure per capita (current US$)
FJI,Fiji,2011,3.14,Current health expenditure (% of GDP)
FJI,Fiji,2011,4.17,"Government expenditure on education, total (% of GDP)"
FJI,Fiji,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
FJI,Fiji,2011,94.1,"School enrollment, primary (% gross)"
FJI,Fiji,2011,83.93,"School enrollment, secondary (% gross)"
FJI,Fiji,2011,,"School enrollment, tertiary (% gross)"
FIN,Finland,2011,51060.32,GDP per capita (current US$)
FIN,Finland,2011,4717.51,Current health expenditure per capita (current US$)
FIN,Finland,2011,9.22,Current health expenditure (% of GDP)
FIN,Finland,2011,6.46,"Government expenditure on education, total (% of GDP)"
FIN,Finland,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
FIN,Finland,2011,99.79,"School enrollment, primary (% gross)"
FIN,Finland,2011,109.25,"School enrollment, secondary (% gross)"
FIN,Finland,2011,93.29,"School enrollment, tertiary (% gross)"
FRA,France,2011,43929.78,GDP per capita (current US$)
FRA,France,2011,4931.88,Current health expenditure per capita (current US$)
FRA,France,2011,11.18,Current health expenditure (% of GDP)
FRA,France,2011,,"Government expenditure on education, total (% of GDP)"
FRA,France,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
FRA,France,2011,102.69,"School enrollment, primary (% gross)"
FRA,France,2011,106.61,"School enrollment, secondary (% gross)"
FRA,France,2011,55.63,"School enrollment, tertiary (% gross)"
PYF,French Polynesia,2011,22831.52,GDP per capita (current US$)
PYF,French Polynesia,2011,,Current health expenditure per capita (current US$)
PYF,French Polynesia,2011,,Current health expenditure (% of GDP)
PYF,French Polynesia,2011,,"Government expenditure on education, total (% of GDP)"
PYF,French Polynesia,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PYF,French Polynesia,2011,,"School enrollment, primary (% gross)"
PYF,French Polynesia,2011,,"School enrollment, secondary (% gross)"
PYF,French Polynesia,2011,,"School enrollment, tertiary (% gross)"
GAB,Gabon,2011,10219.11,GDP per capita (current US$)
GAB,Gabon,2011,261.38,Current health expenditure per capita (current US$)
GAB,Gabon,2011,2.56,Current health expenditure (% of GDP)
GAB,Gabon,2011,2.99,"Government expenditure on education, total (% of GDP)"
GAB,Gabon,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GAB,Gabon,2011,129.78,"School enrollment, primary (% gross)"
GAB,Gabon,2011,,"School enrollment, secondary (% gross)"
GAB,Gabon,2011,,"School enrollment, tertiary (% gross)"
GMB,"Gambia, The",2011,710.61,GDP per capita (current US$)
GMB,"Gambia, The",2011,31.05,Current health expenditure per capita (current US$)
GMB,"Gambia, The",2011,4.37,Current health expenditure (% of GDP)
GMB,"Gambia, The",2011,2.5,"Government expenditure on education, total (% of GDP)"
GMB,"Gambia, The",2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GMB,"Gambia, The",2011,72.19,"School enrollment, primary (% gross)"
GMB,"Gambia, The",2011,,"School enrollment, secondary (% gross)"
GMB,"Gambia, The",2011,2.8,"School enrollment, tertiary (% gross)"
GEO,Georgia,2011,4119.67,GDP per capita (current US$)
GEO,Georgia,2011,312.97,Current health expenditure per capita (current US$)
GEO,Georgia,2011,7.82,Current health expenditure (% of GDP)
GEO,Georgia,2011,2.51,"Government expenditure on education, total (% of GDP)"
GEO,Georgia,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GEO,Georgia,2011,107.76,"School enrollment, primary (% gross)"
GEO,Georgia,2011,,"School enrollment, secondary (% gross)"
GEO,Georgia,2011,35.92,"School enrollment, tertiary (% gross)"
DEU,Germany,2011,47646.58,GDP per capita (current US$)
DEU,Germany,2011,5037.49,Current health expenditure per capita (current US$)
DEU,Germany,2011,10.78,Current health expenditure (% of GDP)
DEU,Germany,2011,4.89,"Government expenditure on education, total (% of GDP)"
DEU,Germany,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
DEU,Germany,2011,104.42,"School enrollment, primary (% gross)"
DEU,Germany,2011,105.35,"School enrollment, secondary (% gross)"
DEU,Germany,2011,,"School enrollment, tertiary (% gross)"
GHA,Ghana,2011,1507.44,GDP per capita (current US$)
GHA,Ghana,2011,91.68,Current health expenditure per capita (current US$)
GHA,Ghana,2011,4.47,Current health expenditure (% of GDP)
GHA,Ghana,2011,8.14,"Government expenditure on education, total (% of GDP)"
GHA,Ghana,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GHA,Ghana,2011,99.41,"School enrollment, primary (% gross)"
GHA,Ghana,2011,55.61,"School enrollment, secondary (% gross)"
GHA,Ghana,2011,11.28,"School enrollment, tertiary (% gross)"
GIB,Gibraltar,2011,,GDP per capita (current US$)
GIB,Gibraltar,2011,,Current health expenditure per capita (current US$)
GIB,Gibraltar,2011,,Current health expenditure (% of GDP)
GIB,Gibraltar,2011,,"Government expenditure on education, total (% of GDP)"
GIB,Gibraltar,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GIB,Gibraltar,2011,,"School enrollment, primary (% gross)"
GIB,Gibraltar,2011,,"School enrollment, secondary (% gross)"
GIB,Gibraltar,2011,,"School enrollment, tertiary (% gross)"
GRC,Greece,2011,25504.79,GDP per capita (current US$)
GRC,Greece,2011,2338.92,Current health expenditure per capita (current US$)
GRC,Greece,2011,9.19,Current health expenditure (% of GDP)
GRC,Greece,2011,,"Government expenditure on education, total (% of GDP)"
GRC,Greece,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GRC,Greece,2011,99.5,"School enrollment, primary (% gross)"
GRC,Greece,2011,105.96,"School enrollment, secondary (% gross)"
GRC,Greece,2011,105.81,"School enrollment, tertiary (% gross)"
GRL,Greenland,2011,47186.88,GDP per capita (current US$)
GRL,Greenland,2011,,Current health expenditure per capita (current US$)
GRL,Greenland,2011,,Current health expenditure (% of GDP)
GRL,Greenland,2011,,"Government expenditure on education, total (% of GDP)"
GRL,Greenland,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GRL,Greenland,2011,,"School enrollment, primary (% gross)"
GRL,Greenland,2011,,"School enrollment, secondary (% gross)"
GRL,Greenland,2011,,"School enrollment, tertiary (% gross)"
GRD,Grenada,2011,6947.38,GDP per capita (current US$)
GRD,Grenada,2011,403.17,Current health expenditure per capita (current US$)
GRD,Grenada,2011,5.8,Current health expenditure (% of GDP)
GRD,Grenada,2011,5.49,"Government expenditure on education, total (% of GDP)"
GRD,Grenada,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GRD,Grenada,2011,109.88,"School enrollment, primary (% gross)"
GRD,Grenada,2011,108.34,"School enrollment, secondary (% gross)"
GRD,Grenada,2011,,"School enrollment, tertiary (% gross)"
GUM,Guam,2011,29926.21,GDP per capita (current US$)
GUM,Guam,2011,,Current health expenditure per capita (current US$)
GUM,Guam,2011,,Current health expenditure (% of GDP)
GUM,Guam,2011,,"Government expenditure on education, total (% of GDP)"
GUM,Guam,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GUM,Guam,2011,,"School enrollment, primary (% gross)"
GUM,Guam,2011,,"School enrollment, secondary (% gross)"
GUM,Guam,2011,,"School enrollment, tertiary (% gross)"
GTM,Guatemala,2011,3168.98,GDP per capita (current US$)
GTM,Guatemala,2011,191.25,Current health expenditure per capita (current US$)
GTM,Guatemala,2011,5.96,Current health expenditure (% of GDP)
GTM,Guatemala,2011,2.97,"Government expenditure on education, total (% of GDP)"
GTM,Guatemala,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GTM,Guatemala,2011,116.1,"School enrollment, primary (% gross)"
GTM,Guatemala,2011,52.77,"School enrollment, secondary (% gross)"
GTM,Guatemala,2011,16.43,"School enrollment, tertiary (% gross)"
GIN,Guinea,2011,636.69,GDP per capita (current US$)
GIN,Guinea,2011,24.13,Current health expenditure per capita (current US$)
GIN,Guinea,2011,3.79,Current health expenditure (% of GDP)
GIN,Guinea,2011,2.29,"Government expenditure on education, total (% of GDP)"
GIN,Guinea,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
GIN,Guinea,2011,89.37,"School enrollment, primary (% gross)"
GIN,Guinea,2011,36.75,"School enrollment, secondary (% gross)"
