Iso3,Country,Year,Happiness Rank,Happiness Score,GDP Contribution,Life Expectancy Contribution,Corruption Impact,series_name,value,Income Level,Region,longitude,latitude,iso2Code
ALB,Albania,2020,93,5.117,1.008,0.646,0.024,Current health expenditure (% of GDP),7.5,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2020,93,5.117,1.008,0.646,0.024,"Government expenditure on education, total (% of GDP)",3.33,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2020,93,5.117,1.008,0.646,0.024,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2020,93,5.117,1.008,0.646,0.024,"School enrollment, primary (% gross)",100.02,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2020,93,5.117,1.008,0.646,0.024,"School enrollment, secondary (% gross)",95.93,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2020,93,5.117,1.008,0.646,0.024,"School enrollment, tertiary (% gross)",61.59,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,GDP per capita (current US$),6413.28,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,Current health expenditure per capita (current US$),465.57,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,Current health expenditure (% of GDP),7.4,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,"Government expenditure on education, total (% of GDP)",3.01,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,"School enrollment, primary (% gross)",97.11,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,"School enrollment, secondary (% gross)",97.67,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2021,89,5.199,1.439,0.719,0.028,"School enrollment, tertiary (% gross)",59.97,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,GDP per capita (current US$),6846.43,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,Current health expenditure per capita (current US$),414.35,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,Current health expenditure (% of GDP),6.19,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,"Government expenditure on education, total (% of GDP)",2.73,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,"School enrollment, primary (% gross)",96.37,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,"School enrollment, secondary (% gross)",97.32,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2022,83,5.277,1.449,0.48,0.037,"School enrollment, tertiary (% gross)",62.65,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,GDP per capita (current US$),8575.17,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,Current health expenditure per capita (current US$),,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,Current health expenditure (% of GDP),,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,"Government expenditure on education, total (% of GDP)",3.09,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,"Literacy rate, adult total (% of people ages 15 and above)",97.68,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,"School enrollment, primary (% gross)",93.71,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,"School enrollment, secondary (% gross)",96.14,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2023,87,5.304,1.438,0.638,0.049,"School enrollment, tertiary (% gross)",64.73,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,GDP per capita (current US$),10011.63,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,Current health expenditure per capita (current US$),,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,Current health expenditure (% of GDP),,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,"Government expenditure on education, total (% of GDP)",,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,"School enrollment, primary (% gross)",111.51,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,"School enrollment, secondary (% gross)",108.36,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
ALB,Albania,2024,89,5.411,1.371,0.696,0.057,"School enrollment, tertiary (% gross)",82.0,Upper middle income,Europe & Central Asia,19.8172,41.3317,AL
DZA,Algeria,2011,71,5.368,,,,GDP per capita (current US$),5916.31,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2011,71,5.368,,,,Current health expenditure per capita (current US$),285.5,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2011,71,5.368,,,,Current health expenditure (% of GDP),4.83,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2011,71,5.368,,,,"Government expenditure on education, total (% of GDP)",9.12,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2011,71,5.368,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2011,71,5.368,,,,"School enrollment, primary (% gross)",112.73,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2011,71,5.368,,,,"School enrollment, secondary (% gross)",103.18,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2011,71,5.368,,,,"School enrollment, tertiary (% gross)",32.39,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,GDP per capita (current US$),6033.65,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,Current health expenditure per capita (current US$),340.09,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,Current health expenditure (% of GDP),5.64,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,"Government expenditure on education, total (% of GDP)",7.03,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,"School enrollment, primary (% gross)",112.07,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2012,73,5.422,,,,"School enrollment, tertiary (% gross)",33.56,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,GDP per capita (current US$),6094.69,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,Current health expenditure per capita (current US$),366.59,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,Current health expenditure (% of GDP),6.01,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,"Government expenditure on education, total (% of GDP)",6.55,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,"School enrollment, primary (% gross)",111.14,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2014,68,5.605,,,,"School enrollment, tertiary (% gross)",36.04,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,GDP per capita (current US$),4685.06,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,Current health expenditure per capita (current US$),296.77,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,Current health expenditure (% of GDP),6.33,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,"Government expenditure on education, total (% of GDP)",6.18,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,"School enrollment, primary (% gross)",109.58,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2015,38,6.355,,,,"School enrollment, tertiary (% gross)",38.24,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,GDP per capita (current US$),4424.99,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,Current health expenditure per capita (current US$),265.53,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,Current health expenditure (% of GDP),6.0,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,"Government expenditure on education, total (% of GDP)",6.5,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,"School enrollment, primary (% gross)",109.07,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2016,53,5.872,,,,"School enrollment, tertiary (% gross)",43.9,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,GDP per capita (current US$),4554.67,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,Current health expenditure per capita (current US$),270.93,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,Current health expenditure (% of GDP),5.95,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,"Government expenditure on education, total (% of GDP)",5.73,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,"School enrollment, primary (% gross)",108.06,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2017,84,5.295,,,,"School enrollment, tertiary (% gross)",49.18,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,GDP per capita (current US$),4577.21,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,Current health expenditure per capita (current US$),271.54,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,Current health expenditure (% of GDP),5.93,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,"Government expenditure on education, total (% of GDP)",5.81,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,"School enrollment, primary (% gross)",107.1,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2018,88,5.211,,,,"School enrollment, tertiary (% gross)",52.88,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,GDP per capita (current US$),4468.45,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,Current health expenditure per capita (current US$),242.07,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,Current health expenditure (% of GDP),5.42,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,"Government expenditure on education, total (% of GDP)",5.58,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,"School enrollment, primary (% gross)",106.07,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2019,100,5.005,0.944,0.745,0.129,"School enrollment, tertiary (% gross)",53.86,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2020,109,4.887,0.946,0.552,0.12,GDP per capita (current US$),3743.54,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2020,109,4.887,0.946,0.552,0.12,Current health expenditure per capita (current US$),211.07,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2020,109,4.887,0.946,0.552,0.12,Current health expenditure (% of GDP),5.64,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
DZA,Algeria,2020,109,4.887,0.946,0.552,0.12,"Government expenditure on education, total (% of GDP)",6.19,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",3.05097,36.7397,DZ
